142.28,3.9984,0.74919,29.679,-2.569,35.367,4.7218,27.168,31.014,27.359,20.387,-11.215,1
142.91,0.078005,2.6204,13.968,-8.5865,51.114,-16.277,21.099,24.035,32.974,27.279,-8.869,1
140.42,3.535,1.8311,12.587,-10.864,48.849,-8.2508,26.068,24.42,20.702,27.924,-3.5492,1
141.25,-5.5216,0.058611,18.969,-14.045,46.754,-13.263,22.711,15.059,33.467,25.342,-2.2521,1
133.98,1.6033,-5.8118,13.4,-9.2733,40.002,-8.6452,14.295,16.46,33.789,21.708,3.3484,1
138.29,12.598,-11.337,11.758,-9.6244,31.638,1.2193,22.925,25.337,24.467,40.214,-5.3077,1
140.91,7.7969,-12.007,17.684,-9.1768,36.624,-1.7989,20.098,19.444,26.44,33.008,-0.69068,1
156.85,-5.179,3.7242,1.9877,-28.651,23.176,5.1268,13.675,19.032,18.593,24.688,-2.0773,1
148.23,0.75497,7.3182,8.9375,-26.268,34.615,3.3799,18.394,23.102,25.384,26.165,-6.3477,1
144.25,3.5877,-13.792,-19.595,-23.695,22.877,9.412,20.116,20.331,15.78,50.418,3.4896,1
147.76,0.349,-6.171,-19.053,-29.004,20.55,1.1472,19.926,24.728,17.114,45.438,-5.6045,1
155.55,-0.97109,-9.8172,-16.629,-28.328,46.422,6.2332,22.278,26.404,23.623,48.772,3.6251,1
156.59,-0.34243,-4.0589,-18.741,-30.227,40.117,5.0262,20.872,28.532,24.632,44.14,4.2561,1
143.64,-2.8254,2.614,-17.011,-29.561,18.348,14.185,20.276,28.159,13.181,32.908,4.3556,1
148.56,1.0706,-9.0648,-11.262,-30.257,40.614,1.1647,20.32,26.995,14.007,49.407,-0.60296,1
151.38,-11.22,-2.0373,-16.866,-34.476,32.409,9.157,22.149,29.042,18.054,44.614,0.67496,1
150.61,-5.0562,-3.8692,-13.343,-19.584,24.414,5.8186,27.919,29.855,21.565,41.548,-4.4289,1
163.98,-14.32,-1.7101,-10.08,-17.99,23.83,-3.4367,7.7651,29.086,14.57,34.219,-14.356,1
166.34,-10.116,-5.6559,-16.651,-20.91,25.937,9.3055,9.248,30.497,21.04,53.671,-9.6309,1
172.83,-23.726,11.835,20.158,-9.11,55.188,-1.7402,5.9925,26.874,22.675,25.754,-7.62,1
168.33,-12.163,3.6196,16.509,-3.5919,34.353,2.1954,5.9269,21.865,18.164,21.779,-18.698,1
172.42,-34.303,10.536,18.568,-10.53,51.855,1.5001,-10.668,18.724,33.366,17.698,-7.9599,1
175.09,-29.483,9.9174,15.432,-12.49,49.306,-3.1736,-7.3091,18.293,30.559,20.961,-0.45618,1
171.94,-15.189,-8.8842,23.561,-0.90984,25.61,14.733,1.5944,9.1078,17.888,22.602,-3.4769,1
178.8,-16.087,4.1827,16.717,-8.173,46.129,-1.7758,4.9712,19.056,26.888,21.896,-11.449,1
162.54,-2.6909,0.61037,35.391,9.3489,58.54,-10.263,6.2975,17.642,28.486,26.288,-7.7546,1
166.43,-11.813,-7.2271,25.213,5.0321,62.07,-15.788,9.5482,13.09,29.799,16.376,0.12828,1
156.31,8.5701,-16.359,10.748,21.859,42.959,10.403,8.6424,12.337,18.976,36.47,-7.2937,1
160.86,3.2099,-2.3579,13.283,21.141,47.636,-0.095526,12.581,21.81,28.212,30.396,-11.463,1
152.39,-2.9272,-2.3844,20.029,15.908,44.727,6.894,19.394,14.108,22.863,39.574,-1.707,1
163.2,3.7028,-8.7904,29.204,21.751,51.806,15.949,25.083,16.927,23.287,34.338,-8.0799,1
142.92,0.72742,-2.8251,7.8318,18.319,32.51,-15.59,10.787,10.95,22.718,16.041,-14.913,1
153.18,-2.1338,-7.6552,12.893,13.963,51.97,-6.7661,15.887,11.644,15.757,27.866,-11.384,1
149.19,4.9777,-6.2666,20.468,6.3326,47.547,-11.729,32.15,31.55,14.077,19.031,-6.3577,1
161.96,9.4015,-11.783,22.97,7.1215,52.077,-8.8564,24.299,33.121,22.294,22.604,-12.883,1
144.17,8.3145,1.6521,28.797,4.5794,34.602,-8.6025,31.392,29.356,30.608,16.3,-8.8594,1
148.84,0.12564,0.16614,32.529,-0.42825,42.212,-11.026,39.604,22.126,26.214,15.389,-7.1534,1
149.74,1.0505,-0.041172,22.531,-8.8876,60.798,-22.85,28.838,27.82,34.555,4.399,-6.5604,1
144.65,5.762,-3.0986,23.058,-0.98914,49.796,-16.433,30.785,25.979,27.082,5.9941,-11.558,1
152.53,-13.813,1.1092,36.557,-9.817,55.601,-30.576,25.42,22.026,41.061,7.4755,1.6001,1
149.38,-2.0789,-9.4636,23.683,-11.44,55.252,-21.749,31.273,23.986,35.39,16.281,1.6178,1
144.22,6.1042,-11.211,37.457,-0.96906,17.697,-17.591,37.461,27.276,25.701,19.807,4.7813,1
145.81,2.0611,-1.2126,35.658,-4.542,33.016,-26.055,39.988,30.645,28.993,15.431,-4.9971,1
151.86,-12.976,-2.6048,33.692,-22.788,46.132,-26.474,29.964,30.719,23.759,14.666,1.9705,1
158.94,-4.3605,4.1034,33.583,-17.728,34.96,-20.322,23.313,28.425,28.738,19.771,-3.4827,1
152.54,10.343,6.3452,9.4239,-4.9577,21.12,-18.451,37.032,20.024,23.523,18.161,-5.9595,1
152.29,8.418,17.921,3.2417,-4.7477,30.208,-16.675,30.086,23.525,29.939,22.516,-10.085,1
151,9.3792,8.6282,8.1691,-1.9121,17.424,-13.042,45.558,27.76,23.581,20.122,12.008,1
156.87,12.782,16.221,-3.4512,-2.727,20.248,-19.646,39.889,29.242,20.287,19.913,3.2329,1
135.69,10.026,18.839,8.0219,-1.1098,9.3533,-13.002,29.219,20.483,26.402,-2.2644,-2.1979,1
149.13,6.0485,15.084,9.2625,2.0001,13.144,-13.705,35.432,23.02,15.04,16.411,0.3866,1
140.86,24.106,10.545,-2.7566,2.4608,23.622,-8.8586,22.432,53.029,37.536,-7.5038,5.6998,1
151.59,22.663,7.8977,3.3576,10.314,28.191,-0.47652,19.471,50.383,22.528,4.4664,7.6931,1
154.99,19.006,12.031,-1.07,20.07,28.95,-19.068,5.6117,51.195,21.934,0.99677,-2.7839,1
162.71,27.743,14.513,-0.34177,14.223,32.697,-11.414,9.0547,58.505,25.941,7.0876,-0.1199,1
177.27,30.288,13.381,7.2756,22.568,46.897,2.1009,18.414,66.486,24.593,19.925,-9.2063,1
166.67,33.789,13.25,1.3861,17.673,47.84,3.898,22.314,59.243,23.262,25.355,-4.3857,1
169.36,17.997,-10.147,18.789,13.86,41.105,2.9955,9.3608,49.701,27.813,31.084,-6.3479,1
177.11,25.254,1.6473,6.627,15.529,49.935,2.797,10.513,48.563,28.474,38.536,-1.4558,1
172.85,52.667,-17.926,13.937,7.8123,23.199,6.5858,7.1576,76.679,24.762,23.794,-2.1075,1
180.48,45.128,-8.7606,6.0878,9.5288,42.613,0.8533,4.6145,84.516,34.044,15.706,-3.3246,1
186,35.957,-13.576,10.281,-0.77004,30.249,-2.0583,-6.5864,81.7,17.819,21.064,0.93339,1
179.73,37.319,-7.2333,17.135,4.3554,40.564,-12.861,-9.3105,71.689,20.149,9.8703,-3.729,1
170.58,37.06,-39.787,-1.5969,-1.9941,28.37,22.189,18.302,55.038,6.6992,71.473,-3.6354,1
188.3,32.942,-40.207,3.5635,-8.3419,46.994,5.4964,5.6495,83.125,22.605,48.394,-0.66226,1
163.83,43.004,-40.889,-15.126,-7.9826,28.888,5.7363,19.697,74.433,16.174,65.007,-1.8907,1
168.33,40.235,-33.853,-6.8449,-10.816,31.022,16.359,21.146,71.332,14.78,60.97,-9.0807,1
156.74,22.119,-15.058,7.8483,0.88445,23.894,4.7667,2.4162,49.515,11.557,23.29,-12.802,1
165.04,42.011,-42.359,-14.799,-8.7486,28.151,7.1256,13.656,81.056,-3.5731,56.88,-9.7208,1
160.43,32.024,-29.342,-2.6274,-2.4065,31.213,12.258,20.762,61.612,11.598,58.76,-13.09,1
170.57,34.937,-15.069,24.376,17.54,34.697,30.333,19.267,62.404,11.636,49.93,-10.717,1
159.51,25.951,-9.6864,26.757,4.5199,27.385,11.137,19.331,66.339,17.979,32.169,-4.945,1
165.09,30.381,-14.136,22.846,4.8469,35.651,18.857,19.243,63.775,6.8779,46.837,0.7556,1
145.22,21.485,-10.378,23.841,3.3708,24.458,2.9226,14.855,50.17,24.709,15.704,-7.153,1
146.83,24.281,-12.285,29.406,8.6337,30.078,13.268,12.908,51.805,18.564,16.588,-1.9985,1
150.12,22.264,-11.631,21.783,2.8446,31.465,1.8218,8.5954,56.97,23.336,11.947,8.7194,1
152.49,16.842,-13.62,29.568,6.0911,23.869,2.3576,8.6667,45.64,19.991,10.816,7.9435,1
157.7,39.58,-32.312,27.68,3.794,12.659,-4.0963,1.4306,76.531,17.922,7.089,14.718,1
157.59,38.132,-18.279,26.778,-0.55661,20.224,-4.8723,3.8402,73.116,21.942,3.5668,12.16,1
158.13,35.168,-23.892,23.303,3.0197,23.66,-0.87789,11.94,78.11,17.941,4.9625,12.472,1
157.38,37.125,-17.555,28.231,4.5067,26.856,-1.6309,7.7739,81.025,18.027,4.6373,10.352,1
144.46,36.094,-18.886,-3.4346,-6.4823,23.934,5.3262,21.768,48.05,12.527,49.138,12.871,1
164.4,46.769,-26.445,-8.1662,-7.2218,29.249,-3.2051,17.584,81.044,14.712,32.074,18.98,1
156.1,39.841,-19.141,7.6446,-1.7824,24.411,9.5856,24.065,78.534,12.538,32.149,15.073,1
170.04,34.905,-23.143,22.155,4.1809,38.829,24.319,15.327,91.377,19.838,21.787,29.997,1
149.56,23.193,-12.193,4.458,11.145,21.721,3.5084,19.289,49.748,18.453,25.888,18.783,1
168,37.418,-32.909,5.1999,6.1267,23.39,16.104,20.733,84.972,20.577,26.756,26.166,1
150.05,32.971,-20.142,-5.5833,0.91802,30.169,-0.87419,22.476,67.814,36.793,23.334,11.958,1
151.8,32.603,-27.41,-0.28598,2.2812,30.632,2.5366,18.148,65.892,27.238,26.477,14.369,1
158.21,26.512,-27.01,10.349,11.949,25.58,2.2328,15.412,67.849,30.64,25.03,10.938,1
160.52,36.28,-23.287,8.8301,8.0541,28.64,-1.4294,11.579,78.159,26.703,29.26,1.5915,1
163.29,27.056,-21.55,20.643,24.011,26.389,-0.57399,2.6362,77.306,28.181,9.752,17.11,1
162.37,34.125,-24.881,17.707,14.069,27.157,0.072725,11.901,78.573,26.07,17.051,15.598,1
168.48,39.691,-25.516,26.74,8.4329,23.605,2.1832,12.121,73.569,40.159,26.217,8.6883,1
160.7,24.186,-20.141,26.865,19.782,20.441,-0.16315,8.79,61.855,41.536,14.357,10.018,1
169.77,58.78,-54.83,26.939,2.2129,15.548,-2.3782,-1.7221,124.92,46.395,-12.87,23.133,1
181.1,62.807,-47.064,17.974,0.70423,24.181,-7.3808,0.35745,122.2,46.742,-13.262,26.676,1
177.42,51.771,-39.212,25.884,3.5137,19.234,-7.3607,-10.954,127.42,28.876,-19.546,28.677,1
180.84,48.875,-38.498,24.253,6.871,16.574,-8.0799,-7.9761,119.74,43.74,-22.896,27.844,1
176.55,47.338,-44.444,8.334,9.7197,21.913,16.757,4.6742,89.977,30.997,33.596,16.916,1
184.31,50.826,-43.977,10.91,4.9371,23.756,0.42203,1.6516,109.39,40.17,10.379,25.501,1
174.76,54.819,-42.172,15.407,-5.774,20.911,9.9644,1.7017,107.9,38.818,4.4318,24.046,1
177.51,42.517,-32.254,28.615,7.8827,30.469,11.405,0.38558,93.281,37.883,-0.65879,19.168,1
156.81,41.654,-35.981,21.409,11.718,14.923,5.7133,-9.2738,80.525,26.702,-15.644,22.395,1
166.86,44.377,-37.373,22.664,2.598,23.948,11.174,-0.50632,90.882,16.19,12.038,21.5,1
137.98,17.417,-5.9959,22.268,14.459,29.44,20.194,9.502,19.895,12.477,32.899,4.0518,1
149.89,19.083,-28.281,6.4209,12.203,30.292,13.141,19.894,33.416,7.4768,58.271,6.5314,1
135.92,18.551,-9.6141,15.9,8.9104,18.887,1.0051,7.3143,22.307,13.882,29.812,-8.2718,1
151.25,21.738,-16.527,20.568,10.366,37.838,20.235,9.9396,28.595,12.67,48.763,-3.5517,1
130.99,9.6401,-5.3038,18.278,16.249,16.632,-5.2526,1.566,14.215,21.174,18.267,-8.4709,1
136.88,15.413,-13.276,22.375,15.669,15.642,-12.041,11.07,11.936,12.862,17.542,-5.4122,1
135.03,12.634,-9.0849,29.671,7.2814,20.587,-7.6465,-4.1467,13.558,20.676,12.077,0.41527,1
136.93,15.15,-9.2431,32.454,4.8471,17.821,-4.5515,-1.2734,10.515,19.79,9.0799,4.1949,1
135.97,21.907,-15.33,27.904,9.5181,14.604,-3.4099,-4.0901,5.4364,16.623,15.885,0.053072,1
139.07,32.534,-15.771,20.184,8.0202,15.666,-8.0625,-4.7978,1.7478,17.276,19.75,4.9823,1
144.15,16.746,-13.932,20.074,2.8318,9.8727,-7.2321,-13.027,3.4675,-0.0094102,14.842,7.6601,1
143.3,11.265,-14.111,15.495,13.318,12.594,-4.0077,-7.0256,6.3877,16.148,11.327,4.3464,1
148.82,26.911,2.7065,-4.0517,16.242,6.9277,-6.7456,-3.396,-1.7337,15.259,15.85,6.1414,1
147.7,29.521,3.8781,-5.9848,17.972,14.685,-16.262,1.1798,1.8874,16.265,14.153,6.6724,1
146.72,24.886,9.0551,-10.956,1.9856,23.307,-19.679,2.522,6.1567,17.457,17.193,3.8658,1
152.56,26.583,5.7795,1.2069,4.3612,24.491,-12.261,-1.5044,3.2872,19.938,16.011,2.5508,1
150.3,20.4,11.253,-1.6223,11.758,12.33,-16.606,-7.4213,-4.7748,22.715,-0.025035,4.0915,1
151.09,22.836,2.7147,-5.171,10.788,19.222,-12.244,-2.4561,3.3614,10.647,15.748,-0.2901,1
142.55,14.821,9.2107,-2.4959,6.9684,25.815,-16.603,6.4161,-11.414,21.538,21.536,-6.617,1
141.12,14.486,10.784,-2.3437,5.2264,25.401,-22.203,7.7483,-13.682,13.808,19.138,-4.7616,1
147.74,15.699,29.77,-4.7959,25.45,25.728,-16.559,11.12,-0.61966,11.948,22.988,-16.302,1
156.55,18.047,28.304,6.085,19.268,28.38,-7.2991,15.719,-1.963,17.671,23.066,-12.394,1
165.09,24.712,31.227,8.01,14.686,50.355,0.10908,8.6156,3.1154,13.058,42.508,-5.9208,1
168.24,33.93,19.133,0.89616,16.829,46.173,-5.4109,14.316,3.0678,10.34,53.821,-6.0079,1
157.16,16.953,22.736,3.4705,18.353,43.462,-1.2385,10.572,10.779,12.492,48.135,-4.3849,1
163.58,17.948,25.828,-1.6601,16.2,51.298,-0.32744,10.631,5.0788,10.967,45.439,-5.7625,1
161.18,21.27,21.576,0.5776,23.936,35.45,9.4984,23.056,10.629,5.3131,57.254,-14.163,1
158.97,18.213,23.455,-1.0633,26.332,31.416,-3.7192,10.433,1.0603,9.8905,49.907,-8.8266,1
161.61,18.934,13.985,-3.6872,26.829,30.867,1.2878,9.5592,4.2397,-6.1328,61.113,-7.5168,1
160.24,11.407,21.633,0.41862,29.238,33.546,-3.4753,10.642,1.3238,-0.99154,43.077,-12.333,1
157.02,13.652,-27.032,-13.912,8.2606,36.682,15.143,13.359,12.781,-8.9688,89.581,-7.3211,1
166.95,5.5651,-27.383,1.0904,4.2688,55.369,9.0083,11.164,8.2433,0.78027,90.804,-4.4403,1
141.17,19.016,-21.066,-18.388,-19.236,38.25,15.582,31.942,15.13,-5.0546,89.412,4.9828,1
152.88,7.6887,-29.163,-13.334,-1.7269,30.204,14.561,21.341,15.624,-7.1233,93.315,-4.2292,1
153.18,11.139,-26.33,-8.7357,5.2948,31.264,16.091,15.291,5.4269,1.9386,81.742,-3.953,1
152.45,10.554,-26.61,-18.783,-2.2853,34.117,23.138,28.468,16.108,7.5178,95.015,-8.4221,1
163.07,25.857,-38.588,-2.5055,-7.9851,29.954,7.5971,26.083,54.131,4.6721,71.832,0.015163,1
165.38,27.09,-34.444,7.3251,4.8463,25.324,-2.2108,12.764,54.145,1.125,49.011,3.1114,1
151.07,26.417,-18.661,17.399,-7.0773,21.27,8.331,8.2815,54.149,21.14,43.547,-12.418,1
161.45,35.897,-24.437,6.0196,-21.03,36.011,8.836,12.153,77.027,16.954,58.444,-6.3357,1
148.32,29.729,-22.438,13.644,-14.634,23.186,-12.973,8.2884,66.274,16.684,18.45,-10.931,1
152.06,28.467,-18.877,14.785,-18.015,27.483,-5.3723,15.303,49.248,16.12,26.17,-3.5461,1
144.51,15.851,-22.068,13.696,-14.559,30.163,-3.1067,11.54,43.872,20.081,28.617,-2.3023,1
152.14,17.927,-26.064,14.535,-10.645,29.085,-5.2439,4.6928,50.142,18.209,36.829,-5.6346,1
161.34,44.359,-42.403,18.59,-15.382,15.487,-7.7317,13.049,68.032,16.045,10.422,-3.8063,1
159.97,31.982,-31.926,14.522,-20.884,26.089,-1.7437,14.366,61.355,19.142,19.679,0.89767,1
164.28,39.752,-32.153,15.028,-21.002,28.792,-10.901,12.531,68.029,4.8861,15.122,-1.9136,1
161.77,34.181,-29.49,9.4616,-17.897,19.899,-6.1096,8.0716,58.44,18.114,15.304,-6.2358,1
157.76,40.884,-36.861,-18.163,-22.579,32.591,8.9853,18.266,64.905,9.4819,63.574,-2.7849,1
165.24,48.783,-35.494,-12.288,-19.866,30.698,2.1293,27.275,70.759,10.129,55.217,-4.507,1
169.77,52.988,-30.134,-15.439,-23.831,31.583,0.73066,28.462,76.644,1.6229,56.371,-0.20492,1
166.78,52.212,-39.63,-23.123,-30.6,27.474,-0.87369,19.743,81.636,11.768,54.208,-3.6841,1
154.99,43.519,-31.45,-13.336,-16.505,27.517,-2.0121,16.497,59.354,19.044,20.195,-1.5356,1
160.88,35.716,-28.32,-7.4955,-19.837,26.066,-11.988,17.603,59.43,6.2255,24.319,-3.5112,1
152.36,29.57,-32.57,-21.59,-18.636,38.79,12.297,38.866,47.784,7.9736,66.141,-0.60142,1
143.93,25.789,-22.935,-12.168,-22.454,28.788,-10.653,31.062,34.53,11.861,32.971,-8.1254,1
164.88,21.534,-31.177,-6.8526,-1.0089,35.79,-9.8887,9.9477,47.393,17.971,51.135,-4.2601,1
158.61,26.936,-29.97,-4.5932,-1.4105,25.606,-14.245,12.607,40.562,6.8977,41.845,-8.892,1
157.28,16.714,-28.514,6.0948,16.93,33.761,-5.18,5.8275,38.734,17.604,22.954,2.7874,1
149.5,24.706,-23.232,16.401,12.949,31.164,6.0828,16.57,30.392,17.033,23.577,-7.26,1
145.34,15.718,-18.248,16.546,11.741,32.558,1.5333,3.1668,33.929,23.41,25.588,4.9854,1
153.24,13.549,-19.229,6.2502,5.3399,33.646,2.8457,7.7594,39.71,18.593,33.309,4.7388,1
153.88,20.972,-29.642,17.048,11.35,25.871,8.7615,4.5737,51.733,20.11,21.094,2.9262,1
154.65,18.119,-21.215,10.759,9.1343,33.152,-1.8835,-1.0886,49.677,20.394,23.469,3.8854,1
156.1,17.055,-26.49,15.14,7.6864,31.602,3.4897,1.1525,55.359,7.2289,27.47,5.9033,1
157.64,19.451,-29.466,4.9579,12.546,34.042,5.9549,3.3199,52.401,21.354,26.806,10.505,1
165.37,21.794,-37.423,2.5513,15.831,40.838,32.326,16.155,44.754,6.6698,73.707,6.934,1
168.75,25.786,-39.511,-3.249,8.89,50.018,19.885,9.3306,60.191,13.302,66.128,10.867,1
160.03,31.335,-34.239,-6.9905,0.63193,41.984,25.544,21.561,63.561,6.4882,65.335,10.575,1
166.09,23.176,-35.445,-0.75166,20.3,36.868,19.882,14.769,51.629,8.7617,63.303,5.4466,1
