152.56,26.583,5.7795,1.2069,4.3612,24.491,-12.261,-1.5044,3.2872,19.938,16.011,2.5508,1
150.3,20.4,11.253,-1.6223,11.758,12.33,-16.606,-7.4213,-4.7748,22.715,-0.025035,4.0915,1
151.09,22.836,2.7147,-5.171,10.788,19.222,-12.244,-2.4561,3.3614,10.647,15.748,-0.2901,1
142.55,14.821,9.2107,-2.4959,6.9684,25.815,-16.603,6.4161,-11.414,21.538,21.536,-6.617,1
141.12,14.486,10.784,-2.3437,5.2264,25.401,-22.203,7.7483,-13.682,13.808,19.138,-4.7616,1
147.74,15.699,29.77,-4.7959,25.45,25.728,-16.559,11.12,-0.61966,11.948,22.988,-16.302,1
156.55,18.047,28.304,6.085,19.268,28.38,-7.2991,15.719,-1.963,17.671,23.066,-12.394,1
165.09,24.712,31.227,8.01,14.686,50.355,0.10908,8.6156,3.1154,13.058,42.508,-5.9208,1
150.05,32.971,-20.142,-5.5833,0.91802,30.169,-0.87419,22.476,67.814,36.793,23.334,11.958,0
151.8,32.603,-27.41,-0.28598,2.2812,30.632,2.5366,18.148,65.892,27.238,26.477,14.369,0
158.21,26.512,-27.01,10.349,11.949,25.58,2.2328,15.412,67.849,30.64,25.03,10.938,0
160.52,36.28,-23.287,8.8301,8.0541,28.64,-1.4294,11.579,78.159,26.703,29.26,1.5915,0
163.29,27.056,-21.55,20.643,24.011,26.389,-0.57399,2.6362,77.306,28.181,9.752,17.11,0
162.37,34.125,-24.881,17.707,14.069,27.157,0.072725,11.901,78.573,26.07,17.051,15.598,0
168.48,39.691,-25.516,26.74,8.4329,23.605,2.1832,12.121,73.569,40.159,26.217,8.6883,0
160.7,24.186,-20.141,26.865,19.782,20.441,-0.16315,8.79,61.855,41.536,14.357,10.018,0
169.77,58.78,-54.83,26.939,2.2129,15.548,-2.3782,-1.7221,124.92,46.395,-12.87,23.133,0
181.1,62.807,-47.064,17.974,0.70423,24.181,-7.3808,0.35745,122.2,46.742,-13.262,26.676,0
177.42,51.771,-39.212,25.884,3.5137,19.234,-7.3607,-10.954,127.42,28.876,-19.546,28.677,0
180.84,48.875,-38.498,24.253,6.871,16.574,-8.0799,-7.9761,119.74,43.74,-22.896,27.844,0
176.55,47.338,-44.444,8.334,9.7197,21.913,16.757,4.6742,89.977,30.997,33.596,16.916,0
184.31,50.826,-43.977,10.91,4.9371,23.756,0.42203,1.6516,109.39,40.17,10.379,25.501,0
174.76,54.819,-42.172,15.407,-5.774,20.911,9.9644,1.7017,107.9,38.818,4.4318,24.046,0
177.51,42.517,-32.254,28.615,7.8827,30.469,11.405,0.38558,93.281,37.883,-0.65879,19.168,0
156.81,41.654,-35.981,21.409,11.718,14.923,5.7133,-9.2738,80.525,26.702,-15.644,22.395,0
166.86,44.377,-37.373,22.664,2.598,23.948,11.174,-0.50632,90.882,16.19,12.038,21.5,0
137.98,17.417,-5.9959,22.268,14.459,29.44,20.194,9.502,19.895,12.477,32.899,4.0518,0
149.89,19.083,-28.281,6.4209,12.203,30.292,13.141,19.894,33.416,7.4768,58.271,6.5314,0
135.92,18.551,-9.6141,15.9,8.9104,18.887,1.0051,7.3143,22.307,13.882,29.812,-8.2718,0
151.25,21.738,-16.527,20.568,10.366,37.838,20.235,9.9396,28.595,12.67,48.763,-3.5517,0
130.99,9.6401,-5.3038,18.278,16.249,16.632,-5.2526,1.566,14.215,21.174,18.267,-8.4709,0
136.88,15.413,-13.276,22.375,15.669,15.642,-12.041,11.07,11.936,12.862,17.542,-5.4122,0
135.03,12.634,-9.0849,29.671,7.2814,20.587,-7.6465,-4.1467,13.558,20.676,12.077,0.41527,0
136.93,15.15,-9.2431,32.454,4.8471,17.821,-4.5515,-1.2734,10.515,19.79,9.0799,4.1949,0
135.97,21.907,-15.33,27.904,9.5181,14.604,-3.4099,-4.0901,5.4364,16.623,15.885,0.053072,0
139.07,32.534,-15.771,20.184,8.0202,15.666,-8.0625,-4.7978,1.7478,17.276,19.75,4.9823,0
144.15,16.746,-13.932,20.074,2.8318,9.8727,-7.2321,-13.027,3.4675,-0.0094102,14.842,7.6601,0
143.3,11.265,-14.111,15.495,13.318,12.594,-4.0077,-7.0256,6.3877,16.148,11.327,4.3464,0
148.82,26.911,2.7065,-4.0517,16.242,6.9277,-6.7456,-3.396,-1.7337,15.259,15.85,6.1414,0
147.7,29.521,3.8781,-5.9848,17.972,14.685,-16.262,1.1798,1.8874,16.265,14.153,6.6724,0
146.72,24.886,9.0551,-10.956,1.9856,23.307,-19.679,2.522,6.1567,17.457,17.193,3.8658,0
152.56,26.583,5.7795,1.2069,4.3612,24.491,-12.261,-1.5044,3.2872,19.938,16.011,2.5508,0
150.3,20.4,11.253,-1.6223,11.758,12.33,-16.606,-7.4213,-4.7748,22.715,-0.025035,4.0915,0
151.09,22.836,2.7147,-5.171,10.788,19.222,-12.244,-2.4561,3.3614,10.647,15.748,-0.2901,0
142.55,14.821,9.2107,-2.4959,6.9684,25.815,-16.603,6.4161,-11.414,21.538,21.536,-6.617,0
141.12,14.486,10.784,-2.3437,5.2264,25.401,-22.203,7.7483,-13.682,13.808,19.138,-4.7616,0
147.74,15.699,29.77,-4.7959,25.45,25.728,-16.559,11.12,-0.61966,11.948,22.988,-16.302,0
156.55,18.047,28.304,6.085,19.268,28.38,-7.2991,15.719,-1.963,17.671,23.066,-12.394,0
165.09,24.712,31.227,8.01,14.686,50.355,0.10908,8.6156,3.1154,13.058,42.508,-5.9208,0
165.09,24.712,31.227,8.01,14.686,50.355,0.10908,8.6156,3.1154,13.058,42.508,-5.9208,1
168.24,33.93,19.133,0.89616,16.829,46.173,-5.4109,14.316,3.0678,10.34,53.821,-6.0079,1
157.16,16.953,22.736,3.4705,18.353,43.462,-1.2385,10.572,10.779,12.492,48.135,-4.3849,1
163.58,17.948,25.828,-1.6601,16.2,51.298,-0.32744,10.631,5.0788,10.967,45.439,-5.7625,1
161.18,21.27,21.576,0.5776,23.936,35.45,9.4984,23.056,10.629,5.3131,57.254,-14.163,1
158.97,18.213,23.455,-1.0633,26.332,31.416,-3.7192,10.433,1.0603,9.8905,49.907,-8.8266,1
161.61,18.934,13.985,-3.6872,26.829,30.867,1.2878,9.5592,4.2397,-6.1328,61.113,-7.5168,1
160.24,11.407,21.633,0.41862,29.238,33.546,-3.4753,10.642,1.3238,-0.99154,43.077,-12.333,1
157.02,13.652,-27.032,-13.912,8.2606,36.682,15.143,13.359,12.781,-8.9688,89.581,-7.3211,1
166.95,5.5651,-27.383,1.0904,4.2688,55.369,9.0083,11.164,8.2433,0.78027,90.804,-4.4403,1
141.17,19.016,-21.066,-18.388,-19.236,38.25,15.582,31.942,15.13,-5.0546,89.412,4.9828,1
152.88,7.6887,-29.163,-13.334,-1.7269,30.204,14.561,21.341,15.624,-7.1233,93.315,-4.2292,1
153.18,11.139,-26.33,-8.7357,5.2948,31.264,16.091,15.291,5.4269,1.9386,81.742,-3.953,1
152.45,10.554,-26.61,-18.783,-2.2853,34.117,23.138,28.468,16.108,7.5178,95.015,-8.4221,1
163.07,25.857,-38.588,-2.5055,-7.9851,29.954,7.5971,26.083,54.131,4.6721,71.832,0.015163,1
165.38,27.09,-34.444,7.3251,4.8463,25.324,-2.2108,12.764,54.145,1.125,49.011,3.1114,1
151.07,26.417,-18.661,17.399,-7.0773,21.27,8.331,8.2815,54.149,21.14,43.547,-12.418,1
161.45,35.897,-24.437,6.0196,-21.03,36.011,8.836,12.153,77.027,16.954,58.444,-6.3357,1
148.32,29.729,-22.438,13.644,-14.634,23.186,-12.973,8.2884,66.274,16.684,18.45,-10.931,1
152.06,28.467,-18.877,14.785,-18.015,27.483,-5.3723,15.303,49.248,16.12,26.17,-3.5461,1
144.51,15.851,-22.068,13.696,-14.559,30.163,-3.1067,11.54,43.872,20.081,28.617,-2.3023,1
152.14,17.927,-26.064,14.535,-10.645,29.085,-5.2439,4.6928,50.142,18.209,36.829,-5.6346,1
161.34,44.359,-42.403,18.59,-15.382,15.487,-7.7317,13.049,68.032,16.045,10.422,-3.8063,1
159.97,31.982,-31.926,14.522,-20.884,26.089,-1.7437,14.366,61.355,19.142,19.679,0.89767,1
164.28,39.752,-32.153,15.028,-21.002,28.792,-10.901,12.531,68.029,4.8861,15.122,-1.9136,1
161.77,34.181,-29.49,9.4616,-17.897,19.899,-6.1096,8.0716,58.44,18.114,15.304,-6.2358,1
157.76,40.884,-36.861,-18.163,-22.579,32.591,8.9853,18.266,64.905,9.4819,63.574,-2.7849,1
165.24,48.783,-35.494,-12.288,-19.866,30.698,2.1293,27.275,70.759,10.129,55.217,-4.507,1
169.77,52.988,-30.134,-15.439,-23.831,31.583,0.73066,28.462,76.644,1.6229,56.371,-0.20492,1
166.78,52.212,-39.63,-23.123,-30.6,27.474,-0.87369,19.743,81.636,11.768,54.208,-3.6841,1
154.99,43.519,-31.45,-13.336,-16.505,27.517,-2.0121,16.497,59.354,19.044,20.195,-1.5356,1
160.88,35.716,-28.32,-7.4955,-19.837,26.066,-11.988,17.603,59.43,6.2255,24.319,-3.5112,1
152.36,29.57,-32.57,-21.59,-18.636,38.79,12.297,38.866,47.784,7.9736,66.141,-0.60142,1
143.93,25.789,-22.935,-12.168,-22.454,28.788,-10.653,31.062,34.53,11.861,32.971,-8.1254,1
164.88,21.534,-31.177,-6.8526,-1.0089,35.79,-9.8887,9.9477,47.393,17.971,51.135,-4.2601,1
158.61,26.936,-29.97,-4.5932,-1.4105,25.606,-14.245,12.607,40.562,6.8977,41.845,-8.892,1
157.28,16.714,-28.514,6.0948,16.93,33.761,-5.18,5.8275,38.734,17.604,22.954,2.7874,1
149.5,24.706,-23.232,16.401,12.949,31.164,6.0828,16.57,30.392,17.033,23.577,-7.26,1
145.34,15.718,-18.248,16.546,11.741,32.558,1.5333,3.1668,33.929,23.41,25.588,4.9854,1
153.24,13.549,-19.229,6.2502,5.3399,33.646,2.8457,7.7594,39.71,18.593,33.309,4.7388,1
153.88,20.972,-29.642,17.048,11.35,25.871,8.7615,4.5737,51.733,20.11,21.094,2.9262,1
165.09,24.712,31.227,8.01,14.686,50.355,0.10908,8.6156,3.1154,13.058,42.508,-5.9208,0
168.24,33.93,19.133,0.89616,16.829,46.173,-5.4109,14.316,3.0678,10.34,53.821,-6.0079,0
157.16,16.953,22.736,3.4705,18.353,43.462,-1.2385,10.572,10.779,12.492,48.135,-4.3849,0
163.58,17.948,25.828,-1.6601,16.2,51.298,-0.32744,10.631,5.0788,10.967,45.439,-5.7625,0
161.18,21.27,21.576,0.5776,23.936,35.45,9.4984,23.056,10.629,5.3131,57.254,-14.163,0
158.97,18.213,23.455,-1.0633,26.332,31.416,-3.7192,10.433,1.0603,9.8905,49.907,-8.8266,0
161.61,18.934,13.985,-3.6872,26.829,30.867,1.2878,9.5592,4.2397,-6.1328,61.113,-7.5168,0
160.24,11.407,21.633,0.41862,29.238,33.546,-3.4753,10.642,1.3238,-0.99154,43.077,-12.333,0
157.02,13.652,-27.032,-13.912,8.2606,36.682,15.143,13.359,12.781,-8.9688,89.581,-7.3211,0
166.95,5.5651,-27.383,1.0904,4.2688,55.369,9.0083,11.164,8.2433,0.78027,90.804,-4.4403,0
141.17,19.016,-21.066,-18.388,-19.236,38.25,15.582,31.942,15.13,-5.0546,89.412,4.9828,0
152.88,7.6887,-29.163,-13.334,-1.7269,30.204,14.561,21.341,15.624,-7.1233,93.315,-4.2292,0
153.18,11.139,-26.33,-8.7357,5.2948,31.264,16.091,15.291,5.4269,1.9386,81.742,-3.953,0
152.45,10.554,-26.61,-18.783,-2.2853,34.117,23.138,28.468,16.108,7.5178,95.015,-8.4221,0
163.07,25.857,-38.588,-2.5055,-7.9851,29.954,7.5971,26.083,54.131,4.6721,71.832,0.015163,0
165.38,27.09,-34.444,7.3251,4.8463,25.324,-2.2108,12.764,54.145,1.125,49.011,3.1114,0
151.07,26.417,-18.661,17.399,-7.0773,21.27,8.331,8.2815,54.149,21.14,43.547,-12.418,0
161.45,35.897,-24.437,6.0196,-21.03,36.011,8.836,12.153,77.027,16.954,58.444,-6.3357,0
148.32,29.729,-22.438,13.644,-14.634,23.186,-12.973,8.2884,66.274,16.684,18.45,-10.931,0
152.06,28.467,-18.877,14.785,-18.015,27.483,-5.3723,15.303,49.248,16.12,26.17,-3.5461,0
144.51,15.851,-22.068,13.696,-14.559,30.163,-3.1067,11.54,43.872,20.081,28.617,-2.3023,0
152.14,17.927,-26.064,14.535,-10.645,29.085,-5.2439,4.6928,50.142,18.209,36.829,-5.6346,0
161.34,44.359,-42.403,18.59,-15.382,15.487,-7.7317,13.049,68.032,16.045,10.422,-3.8063,0
159.97,31.982,-31.926,14.522,-20.884,26.089,-1.7437,14.366,61.355,19.142,19.679,0.89767,0
164.28,39.752,-32.153,15.028,-21.002,28.792,-10.901,12.531,68.029,4.8861,15.122,-1.9136,0
161.77,34.181,-29.49,9.4616,-17.897,19.899,-6.1096,8.0716,58.44,18.114,15.304,-6.2358,0
157.76,40.884,-36.861,-18.163,-22.579,32.591,8.9853,18.266,64.905,9.4819,63.574,-2.7849,0
165.24,48.783,-35.494,-12.288,-19.866,30.698,2.1293,27.275,70.759,10.129,55.217,-4.507,0
169.77,52.988,-30.134,-15.439,-23.831,31.583,0.73066,28.462,76.644,1.6229,56.371,-0.20492,0
166.78,52.212,-39.63,-23.123,-30.6,27.474,-0.87369,19.743,81.636,11.768,54.208,-3.6841,0
154.99,43.519,-31.45,-13.336,-16.505,27.517,-2.0121,16.497,59.354,19.044,20.195,-1.5356,0
160.88,35.716,-28.32,-7.4955,-19.837,26.066,-11.988,17.603,59.43,6.2255,24.319,-3.5112,0
152.36,29.57,-32.57,-21.59,-18.636,38.79,12.297,38.866,47.784,7.9736,66.141,-0.60142,0
143.93,25.789,-22.935,-12.168,-22.454,28.788,-10.653,31.062,34.53,11.861,32.971,-8.1254,0
164.88,21.534,-31.177,-6.8526,-1.0089,35.79,-9.8887,9.9477,47.393,17.971,51.135,-4.2601,0
158.61,26.936,-29.97,-4.5932,-1.4105,25.606,-14.245,12.607,40.562,6.8977,41.845,-8.892,0
157.28,16.714,-28.514,6.0948,16.93,33.761,-5.18,5.8275,38.734,17.604,22.954,2.7874,0
149.5,24.706,-23.232,16.401,12.949,31.164,6.0828,16.57,30.392,17.033,23.577,-7.26,0
145.34,15.718,-18.248,16.546,11.741,32.558,1.5333,3.1668,33.929,23.41,25.588,4.9854,0
153.24,13.549,-19.229,6.2502,5.3399,33.646,2.8457,7.7594,39.71,18.593,33.309,4.7388,0
153.88,20.972,-29.642,17.048,11.35,25.871,8.7615,4.5737,51.733,20.11,21.094,2.9262,0
